file_hash,label,vexir_0,vexir_1,vexir_2,vexir_3,vexir_4,vexir_5,vexir_6,vexir_7,vexir_8,vexir_9,vexir_10,vexir_11,vexir_12,vexir_13,vexir_14,vexir_15
d7a0453822a445c250b21101ab90d4dac72e176bbe1c6e7dbdbb0694d1db50d0,1,-3.5796379011477453,4.176135670224276,0.8308748117125871,1.4075451238133831,-0.32390911351790497,-0.012310458351553442,1.6868357177301725,-1.542977126363282,1.6543144836733301,-0.9729767006236483,0.5944089293264234,-5.640681740610949,2.9925729459721464,-3.093221255698132,-1.2947254713318925,5.464692085131366
b02c33fe254975bb5829dca0b953a65ff295384063f0072ec27f0e22651eb332,1,0.25854017329330636,2.2841269915205835,5.971847795675663,-1.4921327481623008,-1.2584088073743835,2.090082429691461,1.8870974361026824,-2.339873384153227,-0.22945695474658945,-1.1683394126499596,3.315362923534442,-1.817091955346537,3.974419947680331,-0.720914621596274,-1.761280111384928,0.6684337955066024
f20d16951c4de51e9b687e086314910db2e13bbf5b8d113c580ad73bf23d6878,1,0.17258660267067283,-1.3410235211927433,-4.901234056768063,0.006420698708889949,0.09224787317822569,1.2787143900058824,3.2037029918419484,2.3098877830781035,-2.0610028746817513,-0.46015793870067206,2.757402895713987,-0.95856254110866,-2.654558531885356,-2.6173396917959897,-1.7680012572153285,-3.1306145541572925
249ebffe7b3a5e15638c95627316e43aa24d4f09b04d520a3d25c103e5168f82,1,-0.13145929367295164,1.2996684799218394,1.4585673110924466,-2.824428584662507,-1.9672836928409942,0.42403932207001005,-2.2868142412723658,-0.38651491324865456,-1.5834011487363193,-0.1635062309277592,1.8224071526647594,3.155868937441211,4.811963321753676,2.0583604498945274,1.4506728767139132,1.4127743611044423
2e4ea96a8fe1da2bdcf8d33b6f047f52da528f06a7c5607fbf2556f875ae5920,1,-2.742128736010579,0.630863083852324,-0.5618734921049104,-4.601550914320988,-1.4591954486494565,-2.577689010730418,-0.045522763453661685,0.8709765486849799,2.8262955172762263,-0.07565824443718094,0.8692353363989805,2.51789366960643,-0.2910134475892612,0.26980429925783134,0.08555459396974674,-4.281627067393793
96448a78292595053bef9466a320adfedf023012c0e97bf58784c9788b8216da,1,2.288036425055923,-1.934066640317555,-0.6829254382930936,0.011618443711425723,0.5867086910013756,0.5656911494683458,1.3879994224055159,3.6860651852773816,0.4742049668955107,1.3195175329586315,0.8075642121269591,-4.963894950221788,-0.5949525693543867,0.41326188284527837,2.517066741394856,-0.9114597519827026
23bf879effb670573dc4e0ce3f5b3240c2304d63cdfe6e5bfefbdace495842c0,1,0.7885849309034232,6.632021058642781,-0.561852366823801,-2.2722439162879446,-2.534628252661687,-0.47391119639243595,1.575105777501254,-0.7154205431640805,3.0612308001650295,2.34222769857195,1.6027897622455995,-4.100422596144763,-0.07008661656608628,0.5374051621622142,2.2784708424867883,-1.7198128665699217
041f1d16a2b247c99d391daf00570ab9b389d3df0b1a1b41221cb7d369206c52,1,1.5724007726650153,-1.3954026673059685,1.714152399918736,0.9695272486197644,2.5533377295479545,-3.1167718114029497,-3.7853244661909065,-3.621245700469003,-2.993601705489001,-1.9786599008802324,-3.263167602088836,-1.119595314785077,0.5353498284954947,-0.19394729413551176,1.5832883221340768,2.625245364008474
d4feb844059de8fa0a7cab031b57fd4eb68f3384eb326ff947520f487992baa0,1,0.08218536994171155,-0.11890772504152028,-1.3776367183710336,-0.800550452301092,-1.0022248360238022,-0.5157817439634794,-3.260456577431266,5.777341726794958,-1.9655112004095634,-3.958681868452083,1.3718097367624538,1.3631982039643367,-2.3653057840658276,2.3685575936912855,-2.711975411765531,-0.8038159044022061
6f06fa082e6f50d84cc645f4c7197f0642b250d970ea798928e4ee3ec82452dc,1,-2.4064751199760828,0.9553965892332639,5.346076608980169,1.755361934064256,2.6897852935211786,-1.2332873699215205,0.07321257199167684,-4.618737133451297,0.3045441575292851,-0.598047274281602,-2.235973175402019,-2.61161496460765,0.5748570003525919,-0.3165430545170724,1.1253470192933688,3.8341178981968147
5bed181f64afa9790a28f29773b9c0bf3c030c8b999723635b0c31849ba6c855,1,-0.2150188486409984,-3.5912683589856504,-1.7178913975490988,2.6503799342881855,0.43658197030599677,-3.8086852598505434,-1.2149413307753927,4.810125146320358,0.048098337934576824,0.4855092484923881,3.1393969397310526,1.1723670723000768,-1.081357670411337,0.8228484999716734,0.4692891907697341,2.598400475129194
2e698dd936e6312e55823d5dcfc335123feca659cbec05dce4475e9cc11238a7,1,0.8667599557086395,4.488114752073167,1.311070292033787,-0.03544489289621611,-0.6180510880042072,2.789905527386594,2.079905431958933,-0.967515190634133,1.1669787265308633,-3.5037517557082642,4.813386742676303,-0.5628747115384645,-1.0863798226735022,-0.1256444309638586,-5.609383367400786,-2.0793043050579874
57756cb0b46a8b6405b1195b303f6c9cd86c50c49c79a78de337b02430390a2c,1,-1.6477563147855272,-1.385700040322794,-0.7926102976185594,-3.5469178378527237,-6.090430600661646,-0.7323790738321682,-1.793583876208523,1.519611118851817,-0.347627954376713,-0.8929648247196065,1.6407978355858202,2.255683023647946,-3.31627722058237,-3.9952292623623085,-3.039060036089414,-3.9712354087172264
f466a65e30ac02db734c1475fe417710c96cb289217d4dbf608f1a3000ea6f5f,1,-0.635683210339594,-1.112250113378863,1.2407935814582722,-4.070164908577807,-3.4079513741658283,-3.4706835130733027,5.086054239087774,-0.28586358691963143,-2.279883904394715,2.4101327545761047,-0.48074490703807515,-0.3486039441509754,-0.31565685484753325,6.542830458739818,-0.46489518598827473,2.350475181187262
d5d10253e6d2b66117982758bfe39eec3e8f23396a011ea76f769ce27cc3cc53,1,-2.073807647401558,2.7798811794291822,-3.831329106748811,0.7974524891461676,4.7500262631880785,-1.2024245634116668,-1.556176501208054,0.1761758727782159,1.3309319016352448,-0.10398951006981896,-1.8328000680945264,-1.9033744219030042,0.5225132561591017,-0.8846115911293504,6.5145597324166244,-2.4652231659273136
4a4065e3a0c06d9dcb2943ab1ba67c9f8894936c6aa34add255f7d30250a7118,1,2.270220898509397,1.6133593484847941,3.688306085841563,-8.249875612096082,6.985196926678028,-1.247216661682158,1.4250274671543488,1.6814965142630618,-5.279654865118443,-0.38345523274138515,1.3035892193422898,-3.3421536865219803,-0.21308423393893483,4.266135452466635,2.5624820377705713,-0.14213858129332713
d525f9625222e5f86aed156c48cdeb3f1fd01749ff9192df3938e364c7247350,1,-0.40382939407426544,3.0007661095795224,1.3316741044895448,-1.8063275996706978,-0.321438209422225,-1.4041521143346996,-0.5086702465089943,-1.3629454638326262,-2.6251892521242643,0.4665367742383044,1.700674728387029,-1.6861865115930115,-2.492709560867667,-2.263455722491527,-0.3560611342825349,-3.769457957966649
ee566beca98845d526fde577f29ad36582ed1ff47dcc437cdf29f9afb19c0383,1,2.1083039740188827,0.9805597946117298,-0.20562857345651042,-1.7400475663016428,2.6932770931904213,-1.255708660535792,-5.423296847550829,-2.751788042923974,-2.436367853009201,0.6822736554237364,1.7918296339211144,0.9557718058020372,-0.0674180515178453,-1.1983141667433848,-0.7260169894621806,1.446313728858881
79b8f959e61e758a830fc930be53e9f4db333360e3bba6a710616bf17f26b4f7,1,-0.649316099418892,1.4668950414739947,6.708247280244745,-4.509692062414348,-1.6346442153077896,-0.48662552210848453,-2.027732678013426,0.8092556445750135,-0.6382333955132333,-0.17047821841219882,1.2516664225270397,-3.6308250967970572,-1.5580784883127567,-0.31106624755138584,4.294981519059277,1.6490406304783254
16a0ea0910b90dd1eb76ff05d1e6851d21105de821f2246b64a5d8733cc4b81e,1,0.11440321230885055,-0.7581234019351184,0.59974402520321,-2.0717762760289307,1.9281818710761973,-2.2265507074114725,0.5136762177042059,-1.4553374232578806,2.6181802741568196,5.458590117257804,-0.0010569445929825144,-2.856134279720721,1.5585973974825649,2.101504362872495,0.16812409560126004,4.614781173473794
3a748ea392a6dc4bcc11763535138597d92da2d60b908afa6df44a890665161d,1,-2.039819512938561,-2.7608528538366914,-2.3010409852553986,0.09999857177230649,1.1327975165905828,3.576469315546973,-3.9892708111789377,2.9200493509320875,3.403824707400765,-0.871263717393175,4.90908826706164,1.7409227494851138,-2.8244363625388638,-1.5557312564881256,0.5236775440344666,1.862743554195246
fdca82c96af8eee9feb3414eae2321ff2d1e6e6d26a2de6a99953befc3079a46,1,2.8640173765560117,4.829412046982038,2.809740043658811,0.5267584900580551,-2.3151276090435826,1.5108543043172886,0.5992460769285539,0.9355492229072915,1.9100369996600555,-2.0039120834351545,-1.0228588252976338,-1.6248044455991153,1.0741948747562846,-1.2085007308721825,-5.276509483587895,3.629901254004185
782538630a2b980bcdac841b3282490e68dc9723809f4c555d5c29a0f0da30ca,1,-1.3881564677587666,-1.1625864809663462,0.5170193872997609,-1.8097025431598857,2.3269887529661575,1.704657412472994,2.425898174444914,-3.7294350766584197,-0.09184698975132116,1.2346178286851786,-1.142351875014909,1.4018836179634877,-2.7303478533317485,0.5544883318645439,1.6453401161023968,-0.2784728309373981
d39eca93093beb05cf8f78f90594b9e85eb4fec93ad63dfa35cf3b857fa65d02,1,-1.2799825240335134,4.930092031280316,-0.14665341891087097,5.778722140862523,-0.7753733591952401,-2.0316430335487716,0.5281293763961294,-2.270288048050626,0.1099925958940684,1.6262618390938735,-2.649893715599039,0.12476244389139662,-3.1328319104822198,2.949127540693219,1.5651954076798051,3.980183682708811
56ac25423cfdb1116b4772fadd158fb4079efb8347f68d356020ac1a63a6d9c1,1,-0.5520972414247388,-0.7853771070370501,1.9896329197940257,0.9979000400504334,-3.5785279818439832,-3.6314844983438417,3.0914037946416246,-1.1654693643507343,-4.227897498236118,2.9387081183286536,-2.4381840096419323,0.568517507795648,0.7453168294258969,-1.4020711524327232,2.623571710598519,-2.4249138853112044
ae0cb143d35ff0ed2d28bc073546cba64d868717b693ad0b8f30d93bfb9f691c,1,-0.5607184357554974,0.43010955617447166,4.292108398367914,1.2160358817877641,-2.2909025631564597,4.6585455117014405,0.7501878562055588,2.17549598175611,-0.15902645993436215,-0.15261332285610685,-0.6611910707598339,4.237066525510949,-1.085413776668981,2.5371524154970357,-0.9718843698342046,0.8509419370659377
c48deb66da2a1c866b68b0aca9ef5f9d1ec05cb4992705dfb9466417ac1ea438,1,0.9794344311210019,0.9769585638796825,-3.920668655500596,-3.318307710510095,-1.9419656327836303,-0.43614123614368683,-1.389167102577185,-1.506753563306372,0.6321539638468374,0.2050469648452884,2.8746377678203707,2.355160484389646,1.5775673010298534,5.347306203564118,1.9678811533184755,0.17926480750933593
8240aec343b44a44ddcd1c2b2476c80a07ebad64f95f59a3fac27aca58661160,1,3.9945187297164804,2.387454563684973,-2.8115373884330297,-0.6108643013846019,-0.6500016970156511,0.38626326493503016,-0.8595132700255056,-2.245051722144314,-3.173487301104177,-0.40588318465566803,1.2546481529533267,2.948917694113032,0.4011446891187583,1.1139875032964204,4.7716025128642,-2.006770808627804
932dbbcf4c965c27d49178d63338370bed4782aca2c9f35520a8e2739254505f,1,2.1136263867499543,4.100130389449533,-1.5436134477644046,0.07722609847071724,0.9788884658525996,1.3525189503483577,-2.1587228830818783,-0.9288130879864215,-0.2877304478600783,1.8143609455561494,4.675002752077209,-1.5813854917876984,3.671887045403604,-2.025963296539784,1.7278286982057123,-2.3946543138431173
991016fc240a051593c50817be27d0cb6628b8efa2c9750d0336522b6434b736,1,-3.423407932613172,4.624054578874329,-6.010452609010616,0.8852593697659533,-2.7487483819729315,0.5004977215854418,1.22625245613423,-1.381333182041181,0.7002677469318744,-2.9167259363255202,-0.8841248875298358,0.9474059314011685,-0.9333902750881551,1.4245752162382572,0.5904202649502882,-1.378321582208212
3e7ea5c39fb573df813b3d7db10d840647cfede8cb6df14390d574e90d25d982,1,1.7817555747804315,-2.862183190484667,-1.2903807818174933,1.0352081149191015,4.285050444202475,2.7857212669981704,3.88487922334972,-2.7900919352106133,0.03950719477427028,1.0711314207742695,-3.6138215338410284,3.6159753473882006,-2.1179116923895696,0.4263985746944499,-4.766001787696787,-2.281084415152916
e9e45c548e3203e45ef89e1fc6f88c81507fa31cb71cecc413f39f9ec7168482,1,-0.5006368439026413,1.3988820436815668,2.897065718647912,-0.8756970338605655,-1.720864888795692,-1.0040390342575407,0.8794051689440521,-1.3099946381594356,1.877624542222523,-0.08994348975797839,-6.410739685424,1.8697453730850881,5.19232040099749,-1.871017287213545,-2.7376906908196244,1.983868205335484
d20e704165d278ec151a090819d815ef9f2ff3b65e4f9c648be786189d78f055,1,2.041824758886377,1.1468830752510968,-2.037693670119661,-0.4783690283684443,1.1288185848954901,1.8727637584844372,2.565250980204218,-2.8912975646673638,2.113050300339096,-1.6731703927293686,0.6490415013179804,-3.1459038768549243,2.897927500234103,0.541836450565515,0.6875228881767019,0.18048331388287192
9b48c5e1701ca74fa85417ca83e25d10305c8daee1d91087f7b70459bae08433,1,-2.3961755110779994,-1.8448701953874473,3.3522771092549264,0.7076740319013194,-0.5929893736202207,-1.5830925091105823,2.9106023393479967,-2.085465346198022,-0.20723835924142536,0.8675972237961972,1.3855152891902678,4.833565594254964,3.3522806334735753,-0.2259356966285726,-1.096360296229825,-0.24554104505719243
61a5d89cb79a97aa21fd5dafc4662120a15b3dc9dab3206d07a6bbb76078a2e3,1,-0.5834688229872137,1.4459483037341776,1.5838720489916307,0.29387449381419173,2.016259772072226,1.1213033713509668,-3.80633979082793,-0.08819019051063823,-4.017659558053453,3.9653340990096306,3.243080144022632,-0.1487115892438875,-0.5536086371625637,2.2035002485524675,-2.201969900287667,-1.1842478614450105
