file_hash,label,vexir_0,vexir_1,vexir_2,vexir_3,vexir_4,vexir_5,vexir_6,vexir_7,vexir_8,vexir_9,vexir_10,vexir_11,vexir_12,vexir_13,vexir_14,vexir_15,vexir_16,vexir_17,vexir_18,vexir_19,vexir_20,vexir_21,vexir_22,vexir_23,vexir_24,vexir_25,vexir_26,vexir_27,vexir_28,vexir_29,vexir_30,vexir_31,vexir_32,vexir_33,vexir_34,vexir_35,vexir_36,vexir_37,vexir_38,vexir_39,vexir_40,vexir_41,vexir_42,vexir_43,vexir_44,vexir_45,vexir_46,vexir_47,vexir_48,vexir_49,vexir_50,vexir_51,vexir_52,vexir_53,vexir_54,vexir_55,vexir_56,vexir_57,vexir_58,vexir_59,vexir_60,vexir_61,vexir_62,vexir_63,vexir_64,vexir_65,vexir_66,vexir_67,vexir_68,vexir_69,vexir_70,vexir_71,vexir_72,vexir_73,vexir_74,vexir_75,vexir_76,vexir_77,vexir_78,vexir_79,vexir_80,vexir_81,vexir_82,vexir_83,vexir_84,vexir_85,vexir_86,vexir_87,vexir_88,vexir_89,vexir_90,vexir_91,vexir_92,vexir_93,vexir_94,vexir_95
d7a0453822a445c250b21101ab90d4dac72e176bbe1c6e7dbdbb0694d1db50d0,1,0.5740027064396641,1.2896447425856572,0.35610491313076775,-0.7414014570887645,1.5038431914632062,2.5762631820619046,1.2246724770753488,0.05255491502395154,0.4264337304955317,-1.086834311550186,0.19571109679756776,0.55022824808408,0.038813333743364375,0.42431860968939933,1.429200237262612,0.24886025584459004,-0.9274706143764873,1.0856898575570244,-0.8243326006987971,-0.6206423565160759,-0.9666913108374877,-0.7067701310199102,-0.5982043212320963,0.017065538316414663,-0.39516831386234447,-0.42618372677737126,0.058180014002389924,-0.7645539834115471,-0.6407620209483746,-0.6359920645105548,-0.14767268954371376,-0.028043788668406344,-1.0755899562331397,-0.8019942353571111,-1.1437034083155977,-1.22191906893686,-0.2461543799425171,0.05558696284480234,0.5559347450817046,0.537859487856503,0.04739531831808058,0.5103812542953436,0.1799654414282188,-0.8331948893657202,-0.09838392041913105,0.2655685637420581,-0.5178990206320684,1.6322027737412221,-1.5247629719779519,-1.3128428405751817,0.6804747138544465,0.5361744413554806,-0.5189244873576055,0.5229746001445401,0.41902892804799147,0.17989100559764948,-0.11238481621112273,1.9752542243168627,-0.2384350094879752,-0.16501191699528706,1.155902337988157,0.9311223146171568,0.15554619262409725,0.1366228924760141,1.347664526974929,1.372888340262397,-0.702688168507492,-0.6412353975551369,-0.7751694297172509,0.684588729911209,0.08116559135150442,0.30598850182228143,0.6964485766732327,0.02853958413410823,1.3143464679266181,0.2264787444291147,-1.2657326819350518,-0.5925589415299983,1.0821474975803045,-0.4077376207473986,0.09913449572822812,1.5690352257023665,1.3287151650787705,0.3916854817924596,1.0970255132543598,-0.3034055432648066,1.8550902108231562,0.03933763738463053,-0.24771933657132084,0.3740420398688075,-0.45031302021173997,0.6793224828220947,-0.0029059519340463302,0.8814349940160675,0.9014150379120145,-0.8675944984136867
b02c33fe254975bb5829dca0b953a65ff295384063f0072ec27f0e22651eb332,1,0.5463695899127987,0.595306638996656,-0.7401212453029624,0.9918206191044825,0.7733433353237256,0.3865253914157333,0.055031909311251195,0.29920278637972836,1.063937745481251,0.7188955391801854,-1.5737093650926706,1.4865694070384514,-1.1439001946838843,0.32645588172759166,0.15025729232298568,-0.7000428663335316,-0.4023144434404726,1.0028976736224007,0.841647861390415,0.5137464237093768,1.1144410206164026,-0.7689933283532974,0.7848403302320415,-1.5858726888675407,1.197798562257809,-1.3007033375837291,0.9015562246295841,-0.30299008147727025,0.32566588081189074,0.18478636253815678,0.26984066925733674,-1.1531132494104785,2.2253290884022348,-0.15751583133341923,1.0995090054143162,0.7144655159199899,0.9820287168676793,0.19535193951192237,1.6967606781140103,-2.157792756478205,2.0990769931561477,0.9833266883282836,1.0550291218671362,-0.7262442313936879,-1.5072858778034617,-0.7283715289464834,-0.7303050467403414,1.573545195610988,0.5946460434195606,0.009333428147514485,-0.5773124016265171,2.462715259457966,0.7114128740593193,0.5210172379991841,3.093422361414226,1.1469000759093309,2.992293017821234,-0.2105778028784674,-0.7790846874877104,-2.3022506331788297,1.3031995909353686,-0.900748006837816,-0.31974249527142373,2.242672008460917,0.15108702399113494,-0.1580710765443687,0.43339720949932037,0.8793096384379965,0.6447125809300235,-0.7219128698780218,0.6080534614930062,-0.6840521988958214,0.9236139224962816,1.0135426450577973,1.3127531104132195,0.42376908840541555,0.5069759832685812,-0.1801433678111516,2.110406465716443,1.4088137202296118,-0.321995331011241,0.8908502388823215,1.5297992416147617,1.2429044909521196,-0.14819131529326635,1.956140179511264,-0.04304222345231179,1.5202054579617736,0.31492768025698475,-1.5383387992274415,0.9647307138408509,0.999810570140816,3.1496817482165436,-1.2784677451513184,2.440394038824014,0.02027697954268126
f20d16951c4de51e9b687e086314910db2e13bbf5b8d113c580ad73bf23d6878,1,0.25749559697188024,-0.40643785183376063,0.29635562079010436,0.5174108974156847,0.2720645798974892,0.17270703558076156,-0.5053967516879723,-1.5513191397040624,0.6481323588600455,0.9365539260366257,-0.39267280650903086,-0.6190965434898328,-0.1579112080522706,0.9804437046260739,0.47192116351363605,1.0003435381813501,-0.3107218262186745,1.2895036201043548,1.1014228930071517,-2.2140774373583576,0.41069932810926024,-1.583074143018787,0.8214772719138869,1.0278316293514702,1.24961520306264,-0.45665996685933097,0.6637979465661117,0.8660058732867585,1.5334454815732073,-0.6066559154062453,0.6343721696945136,0.11976675601780112,0.12924060294204842,0.35883383328559,-0.11468405215406885,0.37137100330938816,-0.6674791827925444,0.0953157671093276,-0.1644337987157048,-0.9146471188409524,0.323744525654701,-1.1078424997538279,0.3608225108246863,-0.07156717587637573,-0.1479547154975914,-0.18564241443686222,-1.4947087509870722,1.0850958122242849,0.4487793975715477,-1.4175160933030297,1.4578294589901266,-1.6233631700167988,-0.05403224881534871,1.642780657828389,-0.5882090435806566,0.48656309869859893,0.4061759468887598,-0.7867787841238,-0.42172933706140314,0.29788220639730845,-0.38432068412617953,1.6796473269260952,-1.1327197947504728,-0.3186285840396989,1.3955674838937466,-0.033426749277062295,-0.5299995989875905,-0.23675058615505992,1.1390910210224092,-1.2695653366494632,1.4193506189090561,-1.7574260440295384,-0.4467669848495873,-0.06074299500805713,1.6172768508290793,0.010785430975241067,1.190577284646396,0.7732809513771032,1.3397527731397982,0.40962165077233165,-0.2994337795376738,0.6460450803904538,-0.3284731438865506,0.3993293004278364,1.9530380086452528,-0.9317314940560879,0.3037289251520016,-1.2568216285304807,1.1036312354562594,0.28143339558525526,-1.254192144034537,-0.5067067118363019,0.036645952880820454,-0.7536335405340706,-0.36348669688695434,-0.35076090356577605
249ebffe7b3a5e15638c95627316e43aa24d4f09b04d520a3d25c103e5168f82,1,-1.8862525128037575,-0.23610423067223832,-0.47640686786141384,-0.30896190418115443,-1.0222172347418756,0.05013959892134545,-0.5974262225559898,0.6906414560489329,-1.2305430453267912,-0.39295763856009436,0.984003282699105,-0.45690574159457786,0.3291851400917602,0.4193341779450007,-1.2515096588847059,-0.3474452452524947,-1.1314971246482113,0.6621157846523227,-0.05226584581171681,0.4510032802902661,0.24173690478879906,-0.5327694168784995,-0.9511011413032215,0.9881584149290054,-0.12159189022037975,1.4947075866786914,0.3136004306071757,-0.6432603586932526,0.25466632331687056,0.24375421196596603,-0.7955716331042427,0.9123921495530576,0.31959653204312855,-0.1773436265929725,-0.6832281510388255,-0.7846981481162716,0.11611490474320496,-0.7230929983041886,1.388370475126853,-0.5073106273432325,0.7162428870483656,1.0995553207562883,0.9399790492448766,-0.28773654603379833,-0.6685165099895494,1.3724929122677578,-0.9017288970626991,-0.5186148471749905,-0.41525211185498073,-1.1774853864525188,-0.17256598119354427,0.9309478847247439,-0.05848711541326912,-2.2460247433808576,-0.45163351625305936,0.9121859313450278,0.048857876621732556,0.8207082333817909,0.34511660948317946,1.8615358988168047,-0.21898489465503468,-0.05412877441612135,-0.5089079293069774,-1.4442353995317352,0.5765594393979747,-0.18201724619813364,0.22553043918781557,1.8255929869191907,0.12142751614041575,-0.7275020489523218,0.8303156521032088,-0.12427850222555331,-0.3076299522758828,1.1440500335351937,-0.37947095785808893,0.6156710915472485,0.40323872270307554,1.3325423858616297,-0.9798117242196496,0.24811516037195086,0.2432420212048344,0.37326849858199057,-0.6952873250389622,2.049723346736388,1.6152647279935928,0.8177816921949683,-1.4363151079161554,0.05534758043793242,-0.1116333724200066,-0.645965569834193,-0.8439280343771443,-0.951102987348091,1.5092975989657513,1.30552135406781,-1.508307570838715,0.5933895688520106
2e4ea96a8fe1da2bdcf8d33b6f047f52da528f06a7c5607fbf2556f875ae5920,1,0.7237469682190473,0.2521693363821227,-1.7620112041338682,-1.071950080406979,-1.1443113522795392,-0.45252026603968976,-0.29738247130676854,0.04038681222554445,-0.706913477462334,-0.6451803918968628,-0.4152973558149686,0.30234009105314674,-1.654144342606946,0.36951784380806996,0.6533667531388907,-1.7695778862830602,0.2645305357072242,0.3280108333005656,1.5120894603504134,1.046357045513846,0.9913534917580579,-1.3402870559916311,1.72854698244399,0.5285761400089669,0.11515805877081485,-1.868664952521843,0.48175583764321417,-0.47124833420333734,-0.49877567119942745,-0.9575139073336167,1.7550298326391351,-0.7508154212151414,-0.15465554986175079,0.4537521013041618,0.2923016188539841,-1.0053406641948492,0.6832295013971326,0.679254850601027,0.241691290694649,1.3269014128722443,0.396670701323286,1.4951739826431427,0.8690269952995717,-0.3022964346164577,-1.3614886537175968,0.9362081307776696,-0.26907178449816394,0.2458581041477739,0.7853203393142849,0.7516044696233608,-0.9649803176337203,-0.544318704858447,-0.44808871480574836,0.10299644023911243,0.8224114176500852,-1.604990367155887,0.5571462244416813,-0.43488406568692584,-0.20060055468244747,0.7035052092027845,-0.658728783752921,-0.9137197588044517,0.26664276903792683,-0.10581060943256837,1.4160923200245286,-0.46431132351485616,-0.41965311466718336,-1.4254876455035552,0.28225493687916725,1.9680754370354185,-0.029762770114318715,0.5611585121956174,0.8206097871398544,2.8994932032259855,-0.8226574731450949,1.2245702697053482,-0.49610444772704737,0.31957090995818327,-1.1182301262721661,-1.3815923187133352,0.5233080111875028,0.22130230523203098,-0.4340363176421204,-0.011009309681651536,-2.0080997872429465,-0.6329419894704885,0.9619843036137086,1.1273701993604281,-1.644797872280388,0.2999238409086955,0.03877698580758973,-0.8937362626341544,0.7445955750293902,-0.35098241777785594,-0.36266891827117587,-0.7798583839216926
96448a78292595053bef9466a320adfedf023012c0e97bf58784c9788b8216da,1,-0.7120407982878394,0.3895958283167087,-1.0257679738874854,0.938931752305683,-0.2684424589392689,-0.23700713360006959,-1.9325654449975436,-0.6067156121779411,0.13814840040650697,0.09414909536815652,1.7886378367120237,0.8551198390678054,-0.11146114064277296,-0.18587496896223038,-0.6600084901297895,0.010157830441556177,-0.08932731661182766,-0.7604320051611589,0.8645356370994749,-0.4746042086734612,0.2652687564019123,0.6606167374153332,0.2548976181865621,0.7250619832919458,0.7406848532995197,1.6982905402214024,0.8958639292470503,-0.9744784002365254,0.3483093861196428,-0.24393210608043187,1.265408274589101,-0.40139204529801004,-0.6001181623767975,1.1861714775911856,0.8750823614342912,0.5849529732754924,0.7013547578008903,-0.8793310661504117,0.018810603021007954,-0.24177451707721864,0.015474879181320622,-0.6340171109541339,-0.05087158102158029,-0.9564726733330448,0.4060422332891695,-0.14515678573680732,0.8529501330256232,-0.18506317409476578,-1.338944199103775,0.6340062284098525,0.772072774625757,-0.1263887657802859,0.053002918245710184,1.2037028875866782,0.43821618258461126,1.4551856648651997,0.6990184821514233,1.1068825962570605,0.6368000391592616,-0.03655654710432747,-1.033760500387308,-1.37983431915208,-0.11787771880432361,-0.5305627802728081,0.8017438611728573,-0.3483823650003101,0.42018691599127267,-0.25967491664418885,-0.1369528174630147,-0.45797796492763576,-1.0944427178920368,1.7571347140529947,1.0830742397796502,0.3195799481734424,0.7490286201837003,-0.027891975615463194,-0.4165861137047051,-0.06451810417306691,-2.2980264810387814,0.03895669972544082,-1.6442003411770951,-1.2268977371625573,0.49977929731624493,0.4950620083112752,0.4916802391291764,-0.4800398838671528,0.4557938874284287,-0.1852197952564634,0.7014795154878524,0.5001869579907433,-0.2471660750199438,-1.6187997748044154,-0.36602993868933065,0.01797066860881613,0.2413553878754699,0.8827180173028846
23bf879effb670573dc4e0ce3f5b3240c2304d63cdfe6e5bfefbdace495842c0,1,-1.8537231707311381,0.4550278524654056,2.5658353861640615,1.4823118456430162,0.6920129672416664,0.007644629789128499,0.6860621940942163,0.678528638086862,1.1798409637753537,-0.4795808717237882,1.7827770162447254,-0.871991130861107,0.639734993481033,1.8102113621436942,0.46739825477233776,2.010955390161356,1.3164276572416589,0.22034244942333442,-0.24812541054427684,-0.3690881973360419,-0.06982168918007403,0.6220411481265246,0.09412628062525025,0.6795074571990155,-0.37461631577178567,-0.9109623439374406,-1.207832875123735,-0.7545993667276287,2.3458955042175504,0.12301203414457404,2.044045836932494,-0.039999838595509124,1.0022626309678977,-1.573657778845428,-0.4849425357032975,0.07598240857972549,-0.2638940746001547,1.5267695947934854,1.3417586398381482,1.3046195203525963,-0.9332681489461863,0.5906764249142622,1.792786549681682,0.5077732911951084,0.603407505507909,-0.935012209301498,-0.43128211716679915,-1.4017706583975262,-0.011980408099231538,0.8619035889495438,-2.244233672996172,1.3447111831711573,0.58621974492224,-0.6429653312139427,-0.0785571089945929,1.7843222186082444,2.3422651040223172,0.0499232205713081,1.9185421140340086,0.17333310194500465,0.4809534128703702,-0.19123547620602652,1.3679226032695169,1.1224208146352592,1.87902432230905,1.3862791117664568,1.8644974950880837,0.8936861246908127,-1.1591680230495918,-0.9405552713597751,0.7331952130370907,2.150274556709574,0.911382761401459,0.05769783822706975,-0.3464602029235781,-1.4722980285341993,-0.2679725289871083,2.136206338755196,0.6827996610570863,0.5415675875766204,0.764299912130231,-0.44069918825233945,-0.3400383448502229,0.6982187602943867,1.7586164959368813,0.8558837991461227,1.0619631714317754,1.5847622228631262,1.9899086130317216,0.9049302277322373,1.4901419352202905,0.1567880339375013,0.5459931078187233,0.33679785925478306,0.7472007462030663,1.3831801820819203
041f1d16a2b247c99d391daf00570ab9b389d3df0b1a1b41221cb7d369206c52,1,0.14018024034172466,2.1777716633949074,0.059610108340957146,0.40416144844668794,1.083821345288227,-0.2256615450672983,-0.2015646412032005,2.3832058701148178,0.943711896320834,-0.5746333328098743,0.49888485002080385,0.2142983208340548,0.9375205017558885,-0.24854516596235254,-0.17188078395161874,-0.2267408074710554,0.5550398242843916,-0.43494274847597436,0.6496291241703775,2.0138634470629935,-0.3049553589247598,-0.9861735227231907,0.4400383692726702,-0.6023035379678405,0.7030228982388974,0.828406063473651,0.3711056239349678,2.3908942598796687,0.23734078484512944,0.533783701108424,1.8459201180768734,1.3248988733729883,0.7104424932718121,0.69781870968929,0.5613252533457056,1.4554496698588864,0.25986757756891643,1.3926797981383763,1.7348549731320333,-0.38972070214588983,-0.5390094225592265,-0.8232357499597348,1.057710130290778,-1.7820131071599925,1.6467532530977351,0.6552167558802624,1.0388506919896539,-1.1130108086622363,0.12485479525016574,0.7554806581482318,0.5192228941706125,-1.6495567525230803,-0.3891538956156689,1.6869867421341496,0.9324086756562094,0.45438718442301473,2.1298032107671174,1.1469072105594542,2.3370838560851768,-0.2384840471093419,-0.1128961013913119,1.3959780725186217,0.33265460437062244,-0.2891687703032579,1.4345576247286862,0.5033132522116845,0.28930295110882875,1.11686162358788,1.693588730727056,0.15797289325049663,0.2113900219015563,1.205355123566001,0.10460694022894398,-0.6013469521621219,-0.6643342396221124,1.5263789364787286,-1.145879997584689,1.6535016500949486,0.20935723404955375,3.4669767666333557,-0.7645890970981886,0.6036081038513905,-0.8890325921094999,0.35874969156744985,-1.0839103731715143,2.150067363258036,1.7723364739217398,1.6794290559692,0.2787786704416806,1.1041599307142285,0.7522319937598722,-0.405058140745745,1.522954312984246,0.13242477145370324,1.0839548446733456,1.2910881848489344
d4feb844059de8fa0a7cab031b57fd4eb68f3384eb326ff947520f487992baa0,1,-0.3456169810552988,0.5213681754811061,0.4384245921316345,0.6225977804768354,0.5165039893449541,1.0995845184298987,0.12174985770448934,0.6727986014285071,0.7289695304169368,1.381661897935932,0.8471917341602059,-0.036780425854564404,-0.12486715797442832,-0.3492276451165576,-0.8837998393677716,0.7138012900101969,-0.1623481161610896,-0.547055807822211,-1.2689444187266377,-0.10636392133229289,-0.8229047475612412,0.2578634173327016,1.2574748418857102,0.5633828021980936,-0.9932416940743929,0.3310452360889169,-0.7893594685112616,0.11376467146181701,-0.38161483128717766,-1.305144859057181,-1.3725835399814967,0.5158850210854762,-0.3054553704184281,0.987103242598454,0.5638892303301699,-0.03036950871020161,0.33119043089199546,0.7113745143713583,-0.3775024713262539,0.7929914704174277,-1.4088414765016943,0.3320551141865452,0.7650327160132968,-0.830904969996361,-1.7644744921875373,-0.7381779671505042,1.5699377907508336,0.23764980520737294,0.5411146460204939,1.3246888441953875,1.601241996124984,0.9003863349722583,-1.0356329341517618,-0.5899415710736209,-0.004620051240726425,0.9947251531968008,1.3108891118515142,1.5042340494022424,-0.45970119521297204,1.2159667305724207,-0.08686514968390928,0.9259914494387032,0.1400982223248677,0.1708645392452895,0.9103557664167713,0.7283308972686644,-0.05912459606444387,0.8537634660080947,0.16213729391981815,0.6350813246579039,0.5050858359374117,0.22711654139656393,1.3181590088194082,-0.6526789736102225,-1.1793146596184299,0.6726414493001275,0.10065190319945666,0.6236852095941372,1.5116913834067256,0.05586981765324239,-0.5803631146845769,0.5165970894470061,0.17106719083815403,-0.06624174891706541,0.04702192560912499,-1.2113946288087118,-0.576851004263283,0.6759955953907391,-0.6724487934904206,0.8517006068885933,0.5002035928880101,-0.2634203747414965,-0.023523247024370253,-0.937851447979746,-0.00449730269364329,-0.43007040974462873
6f06fa082e6f50d84cc645f4c7197f0642b250d970ea798928e4ee3ec82452dc,1,0.988735441032611,0.8419963757850069,1.011919747712029,0.5108101142923497,-0.26953553391945195,0.6875075853073587,0.3476592189492088,2.071231649111225,1.44860421872505,1.5103519123050089,0.8368287480238947,0.42800990218785456,2.1763982112038365,-0.1468233061394022,0.016210255108060054,1.8756691828416137,0.17304477946659327,1.6827232748657566,1.433266530853185,-1.4054400366165356,0.6804134595864875,-2.073759727346917,0.2052149519849602,1.3088942099136136,1.6102591879842012,0.5639683073234644,1.625065890344569,-1.5245071152886238,-1.0649707367127512,0.8997714440120849,-0.2946494175481018,0.7091682431500611,1.8835612718391617,0.7708747687560192,0.011053420658418245,1.3151846507322897,-0.2876564320180022,0.9337764242237026,1.3848735606310025,0.7376795318756441,-0.2956100967621488,1.9895338680886487,-0.3993922085296797,1.5220407972759766,-1.0778409343839206,-0.05248133316795528,1.2936622998308311,2.2016340998234663,1.6381969671718455,0.3021919931921213,1.2107019687353342,0.019969068019450642,0.12007205045688035,1.7566541132035691,-1.148716884750521,1.0224036797313834,0.5128365775072171,0.06385104429679855,1.7552484204712235,2.0040657644354765,0.9243291746197899,1.2406211734521517,0.3379871106978563,1.1844763521711439,0.6372231005722924,-0.004817234439135953,-0.3743478118623814,1.7261975430577032,-0.12097385665649493,-0.7423436960886851,0.6920429814496217,0.6290886661653605,-0.9928619483498246,1.1564943595317358,0.24824426360128182,0.3130141954964572,0.687274237509125,1.5632213125942023,-0.19299485076729306,-0.15481932539090232,-2.2176642046885693,1.3342712146530245,-0.5775323979394164,1.539777493839933,0.9582779359554883,0.6038907955523838,-0.3711882637501147,-0.8023609840571004,-1.4709976914685008,-0.08190648036403417,0.1497948986632902,0.12340459883089128,2.692649195561492,0.2494687053906126,2.4383966826467036,1.1293466346776981
