file_hash,label,vexir_0,vexir_1,vexir_2,vexir_3,vexir_4,vexir_5,vexir_6,vexir_7,vexir_8,vexir_9,vexir_10,vexir_11,vexir_12,vexir_13,vexir_14,vexir_15,vexir_16,vexir_17,vexir_18,vexir_19,vexir_20,vexir_21,vexir_22,vexir_23,vexir_24,vexir_25,vexir_26,vexir_27,vexir_28,vexir_29,vexir_30,vexir_31,vexir_32,vexir_33,vexir_34,vexir_35,vexir_36,vexir_37,vexir_38,vexir_39,vexir_40,vexir_41,vexir_42,vexir_43,vexir_44,vexir_45,vexir_46,vexir_47
d7a0453822a445c250b21101ab90d4dac72e176bbe1c6e7dbdbb0694d1db50d0,1,-0.1183370085564519,-0.26495100032175434,0.19623023496220882,1.736432400890748,2.3652267749923195,1.6531200274598081,1.1006011854477222,-0.39668833962578176,-0.14217355131984433,1.4858402659381427,0.8885071992777056,0.1251352338795459,0.06723641647155676,0.37974597209373173,-0.5156726911178761,1.0554339971547866,0.6163550785515562,2.101562017694594,1.0059814035243644,0.0010099664166051125,-0.2155176065686667,0.10114402387097982,1.5947080952569381,-0.6461048920258445,-0.06589851869440157,1.6989481861717008,0.23972444193617742,0.12793663603330463,0.15693094890677303,-0.2643044670766079,0.8138654214071386,1.255569889650257,-0.8425655749734772,0.6068898599359788,0.8190243562187406,0.6662184836910335,0.895067929260234,1.8749448295289488,-0.31929291921236613,0.3902926145757808,0.5874445981654127,1.674286357038754,0.8506897289420364,0.9576906202469532,-0.6613722147057215,-2.298419679760508,0.38389971645970206,-0.25226062009465844
b02c33fe254975bb5829dca0b953a65ff295384063f0072ec27f0e22651eb332,1,0.36492166804342757,-1.056648093654362,0.9424530388281447,-0.7438512853267001,-0.6307118745110718,1.3517562461702837,1.6444861223966263,1.4718003080427542,0.03242749724203606,-0.4142014444328262,0.7014350698973549,0.511225039614379,1.6161844154420493,-0.1830324053830919,-0.2082298570248725,0.7349466659429589,0.6441183319126806,1.3512031719255067,1.9257987682488968,-0.2066370170810251,-0.8473132386002258,0.03486753552956017,1.4783128079444576,0.15174976853833277,-0.76174938609779,2.127449769884375,-0.21674399084741106,0.32901670720410503,1.199043530287403,-1.1762951921707012,0.39474692320151406,0.7038322061259442,1.2924916531058157,1.5521143933968515,2.2356517889798093,0.9046961801266267,0.5100060063371021,-0.8034927872246631,1.371731320877415,1.3494088952645518,-0.15116549911641866,0.5715194996514565,1.8294481076069378,0.09090238010104307,0.15300692624763365,1.774910852937107,-0.3031993279538904,0.7598613197319772
f20d16951c4de51e9b687e086314910db2e13bbf5b8d113c580ad73bf23d6878,1,1.1489446718914587,2.3578651857216437,-0.5406892639279393,0.21087476502847857,-0.6640859249832165,0.5219147805592805,1.8934447586727967,0.7892628310243182,-0.5274949857197696,2.0497346249932415,0.8931720190546067,0.3854412127859651,-0.27572996499063784,-1.294605426499921,1.0215293798190492,-0.5499535114148135,-0.7958969544257445,-1.062670667745744,-1.6122888590922035,1.4948185362884352,-1.5455030415730806,0.13953042445041286,-0.5281023565784053,1.5923604702557574,-0.40180685034803054,-1.2838346440023873,-0.8242678424979564,-1.706181393813582,-1.0354567355401252,0.4674563017506412,0.35925002637707626,1.2481156927313175,1.4288749918133359,2.0105434696286664,0.21129345122474363,0.8416335718941863,1.2593954887424768,0.03377538881220804,0.6691274239402212,-0.8579012392570186,-0.7312715427723161,-0.40067441771016005,-0.8694876349740877,-2.011518719753764,0.6519939847416611,0.32463901928771266,-0.4715945022207826,-0.6180406861101688
249ebffe7b3a5e15638c95627316e43aa24d4f09b04d520a3d25c103e5168f82,1,0.5905889825358179,-0.7656261882531777,0.9039932927024701,-0.038645026578715935,0.6459396266740827,0.10779810465602996,1.4150864483934622,1.2402701771986142,-2.028215361264955,0.4769956023588149,0.8064353814192432,-0.4173670312351866,-0.9769078449690016,-0.37022459757206083,0.11480126511871214,0.37646500000944844,-1.4193695530609174,-0.566533644014463,0.3710821334364729,1.0589436410721598,1.9993587549049652,-0.5235897483310912,0.09772627725839933,0.8478138542781712,0.791664486465243,-1.4417468715579171,1.7195576513611095,0.7029387545589252,1.9874450143658557,0.17262366652918276,-0.7050437891234405,1.4937554355735543,1.2282784551691586,1.1293481063236115,-0.22019711364362518,0.8102672284048066,1.0788105540739787,0.32492596136136365,0.7338503690265336,0.1962275870061947,-0.3239523095963226,1.0122515213990195,-0.25778124698530314,1.5321493610607309,0.7221627086892457,0.40872689602816736,1.128365085788408,0.8454292323669534
2e4ea96a8fe1da2bdcf8d33b6f047f52da528f06a7c5607fbf2556f875ae5920,1,-0.6037082673373126,1.4798463913804938,0.05399545713085829,0.635152787450218,-0.38599912022437516,0.908769226029394,0.691715850302712,-0.06175343299967729,1.132712871637147,-0.1562743583444719,0.038354752090827615,-0.5623328655861672,0.11971760797671475,1.0428934665995004,0.43204250139849243,-0.8945032214853509,-0.7596079817164734,1.685896172534408,0.8250853890077758,-0.5500781482279082,-0.7671895837521103,1.319266778589824,1.8740933151731207,-0.8224991772367432,-0.18340534765717165,1.8247566932500554,-1.1492902554677624,1.4797045699792595,-1.4593396019298677,0.06500132492061911,0.0003762218536205175,-0.07325763253092686,2.3568476267572525,-0.7332051620398596,0.8948868844315133,-0.36509929918648787,0.853182664752099,1.0147508299275585,0.4744081980005467,0.8072496501097288,-0.4088804864004658,1.033210217851042,-0.29259459159039036,-0.17028132157953016,0.3207108136741943,1.7147830216486244,0.6114136108551194,-1.3026579106780403
96448a78292595053bef9466a320adfedf023012c0e97bf58784c9788b8216da,1,-0.5966265107152104,-1.8840096099238006,1.5429137292534634,1.514498725454834,0.12780048333229524,0.12631420447176764,-0.3606071848698642,1.1461063659577952,1.5568318349713608,0.1536155521061019,0.32229539685864783,-0.29917150783236884,2.5494935210460534,-0.5234670882370769,0.8119003381997368,0.053596532508561,0.2850241553503267,-0.9378274117990191,0.3893059120095791,-0.04551436228765626,0.693194719995681,2.488199496697692,0.7171099343041545,0.8543829907941587,0.5727544620281129,0.9038603716460643,2.444043258452177,1.1911511939465766,1.5930637676807398,0.28631729685162516,1.7962176229258295,-0.7418484933354992,0.1390730566207864,-0.459158137298273,-0.6718031486894751,1.3505418433401162,1.1256474308751723,-0.32773282512599344,3.4498860990153313,0.7085065091886729,0.5579560895516884,-1.2836488371145243,0.03419650109839967,-0.27399247131833615,-0.007346808033630747,1.300307399014506,-0.036199458629376347,-0.6531315773909981
23bf879effb670573dc4e0ce3f5b3240c2304d63cdfe6e5bfefbdace495842c0,1,1.6108527307062506,0.019711599477005612,1.3951005634020102,0.9150507740271375,0.437988703135203,0.23974890422533254,1.5183983180296396,-1.2501610529520892,2.3078390813011858,-0.1793819087385894,1.2915997249595008,-1.4221515703644787,1.0499697009553728,-0.7327232519974792,1.9487965712133533,-0.027368565710934267,0.18068519963963464,0.5838677149086038,-0.04008386907245942,1.4704090442986948,0.37127982027166057,0.7806316091304508,-0.43529048846392,-0.36746473680681657,-1.3098170177474402,-1.1458799528390347,1.5688177509021213,2.341287772764252,0.17961461726766165,1.004566953960408,-1.3987348268046857,-0.07142868653187073,-1.2461171859035076,1.0609369995932383,1.455544341721837,1.7233544609526832,0.619393985448364,0.8331003874548701,1.3909394129308081,0.9371964762936261,-1.5941388718377512,1.326411625763155,0.9659148604747079,-0.016876302024712797,0.1720421863441214,-0.4082379825787955,-0.41189240425157125,-0.2754931661226871
041f1d16a2b247c99d391daf00570ab9b389d3df0b1a1b41221cb7d369206c52,1,0.11903254607910266,1.3732872174371118,1.8780933808116758,1.0646991728001758,-1.1095209391461631,0.07684363932790539,0.7023317023706533,0.3539532518900919,0.4489920901740849,-0.43847031582019125,-0.14435022742311826,0.43976275171427737,-0.09223658073201546,0.9399138595949309,2.3154475949975395,-0.9945023363893281,0.0675132722439219,0.17112794019200775,0.41511842484771194,-0.7849672973926594,0.02609519354822154,-0.10904160126801932,2.0186082079728913,1.7073704076107274,0.5387399912674552,0.910477177524531,1.4903290725011842,-0.3969948276758424,-0.016158802254441218,1.2665271512692473,1.3401389990107635,0.4893435169604352,0.4508676570308056,1.6986919246271799,0.8470789002650824,-0.5255196412267553,-0.8158009670505333,0.6243159227475642,0.4530734028511025,-0.14145145184529495,1.1926238085302392,0.6169586573112384,-1.1620747155066053,0.8205104239931058,2.294643496404199,0.3622513277018204,-0.26354956346591085,0.8491755886425842
d4feb844059de8fa0a7cab031b57fd4eb68f3384eb326ff947520f487992baa0,1,0.2921037114264095,-0.2095180638808486,-0.2017853062070306,0.21527176287537209,1.7927658574008984,-0.5864582430027134,-0.6071676220227367,-0.4074527862271737,1.0908715091432577,1.1330039813648434,-1.3192939190427815,1.8523629021788124,1.4652277006383567,0.02981348152594976,0.5198991729437114,0.5022036617501269,0.3521252307404707,0.22619046873699955,-1.057567483884031,1.3429524137811621,-0.3165998754353553,0.6642536081727152,1.3896710470048703,-1.3586080394986924,-0.23952079805495508,0.11281850122728654,1.3205460091402927,0.3615566730489802,1.1497242587278884,-0.06882398844167192,0.9327269824996289,0.2862802737541718,0.5106363711390571,-0.5779399034947866,0.05817496194717847,-1.0762788240757788,-0.4923853622813616,-1.346428578724903,1.4290860500011413,0.738872457708015,-0.2985454716452904,-0.23947025991909313,-0.43769764525660676,-0.485882229181657,0.21373597094436442,-0.4721916846606846,-0.9738056843410761,1.001400225390796
6f06fa082e6f50d84cc645f4c7197f0642b250d970ea798928e4ee3ec82452dc,1,0.8561609323620403,-1.6894173642542167,1.0159219930922223,0.42529877133979815,0.8602341380114569,-0.8612296745066801,-1.4946136479110232,-1.0500357082124305,0.2568075896829852,-0.05309440660082554,1.35672521587998,1.738325715485268,0.2715351686900995,-0.10087476858519961,1.5521113814362937,1.285131703966956,-0.48218618344768516,0.6729798203605895,-0.9164680387278306,0.6675511886488178,-0.3029580142683046,0.902343211241821,0.12048460769991218,-1.198874478816363,-1.0994098135317956,2.2236817770654786,3.08660772274903,-0.6715800961673106,1.2306303037264814,-1.3771578644582652,-0.32905941697535795,-1.6229856490606758,-0.8319976362577224,-0.8699082998126395,-1.3599625389088694,1.5070600229113575,0.21603464492589397,-0.5084934398439178,0.2658153967326068,0.6450365689200073,0.1754138185633604,-0.1285367969148396,0.23540572459296116,0.19429080171010707,0.07774891042098858,-0.2760660410302905,-0.1781052069195096,1.9655084159609122
