file_hash,label,vexir_0,vexir_1,vexir_2,vexir_3,vexir_4,vexir_5,vexir_6,vexir_7,vexir_8,vexir_9,vexir_10,vexir_11,vexir_12,vexir_13,vexir_14,vexir_15,vexir_16,vexir_17,vexir_18,vexir_19,vexir_20,vexir_21,vexir_22,vexir_23,vexir_24,vexir_25,vexir_26,vexir_27,vexir_28,vexir_29,vexir_30,vexir_31,vexir_32,vexir_33,vexir_34,vexir_35,vexir_36,vexir_37,vexir_38,vexir_39,vexir_40,vexir_41,vexir_42,vexir_43,vexir_44,vexir_45,vexir_46,vexir_47,vexir_48,vexir_49,vexir_50,vexir_51,vexir_52,vexir_53,vexir_54,vexir_55,vexir_56,vexir_57,vexir_58,vexir_59,vexir_60,vexir_61,vexir_62,vexir_63
d7a0453822a445c250b21101ab90d4dac72e176bbe1c6e7dbdbb0694d1db50d0,1,-0.1361971067393919,1.3366928290453524,-0.5216031825801937,0.8597651229633556,-0.9734683519618461,-1.5928771482837616,2.236779452899185,1.4264899386780951,-1.0625731189099432,-1.444083323591824,0.2312701807529065,0.1111134045762116,-0.23836397473514848,0.40207802982378293,0.6007580433827221,2.5694829017666843,-0.586171410858548,2.5349911305125348,-0.9247667476105149,0.4482678458798563,1.6032663623093164,1.0378832824871664,1.6150254254498262,0.4925993216704563,-1.1064263373245589,0.1912349224649459,0.843486337683006,-0.3124661265384929,1.6410542870287186,-2.6224522753789534,1.118667423288518,1.2379468244423346,-0.4134919208371743,-1.251665585847698,0.2045585631878617,1.2804166024248649,0.7856892094419802,1.28568915824197,0.17992157235426176,0.5929621521184723,-0.2422210734929558,0.7389039378748373,1.5746161786331427,1.6134180621577374,2.2352337472356916,1.5579710659605939,-0.11200738958452239,0.19154618728795952,0.14322930629656055,0.18012979120393896,2.38202958940189,0.13185209775448273,1.4746522511105615,2.002846081888644,-1.347410860206726,1.0773251697396318,0.5090337705871391,2.001180996530083,-1.0945892801120616,0.29563838083305655,1.054820110445214,1.9113284936781292,1.185536817257366,-0.15641391131338545
b02c33fe254975bb5829dca0b953a65ff295384063f0072ec27f0e22651eb332,1,-0.291327757887389,0.4792937627133085,-0.04180929781054432,0.8625292547845097,0.5451535950826021,0.01847768342237635,0.9783811019934444,1.6242172092099945,-0.13466866575728892,-0.6023843025543553,1.444685946974397,0.08198362153157815,0.03512214222324117,0.9083019090069223,0.33971577528855784,0.8305446813144446,-0.07200232171738985,0.8687910493552347,0.0026192530180168677,-0.11689945399315171,4.377602156501837,0.8566097613205401,1.094257243055933,0.24583267982582652,-0.4283891673966271,0.6139226216943225,0.5348545147711823,-1.3839664680143309,1.325805119956702,0.43137409069251065,0.12527808117412478,-0.32548937695614366,-0.8651652044419416,0.14289384223618345,-0.4275724622147424,-1.3263599908900967,-1.6329840625076075,1.3989380699046408,2.8822508226529364,0.7184243000976254,-0.3867914763290201,2.1020689841579054,0.8231176672121383,0.8704809039221342,0.39925121681879494,1.5135875261861818,-0.6158819050098565,1.2620784158167964,1.0565762146433397,1.6409186302025505,0.2968644211067526,1.6488345309038022,0.7166096072040945,0.639052103324705,1.0429145117774634,-1.0757116889995484,1.502433072270866,-1.6543776744401943,-0.9145602267244817,0.08046136589421105,-0.0329401933858349,0.6689532568851079,0.21257166145580814,-2.1113044721450636
f20d16951c4de51e9b687e086314910db2e13bbf5b8d113c580ad73bf23d6878,1,-1.034524804362973,-0.4758912803001561,1.8891338527773613,-1.4244888459937108,-0.12577257846919276,-0.5538774705275583,-0.7647692265871022,0.713056065715286,-0.4276280478225989,0.7787918543479462,0.5039649399163562,1.2983334560167723,0.778677543486881,-0.08465036775359647,-1.3582874312789184,1.5785290953837123,2.8714086843696185,-0.404098867331125,1.3919288544529096,-0.5660473366306796,0.1968216652068554,1.3513946817135534,1.5353336723461077,1.3186134715990037,0.005112863083343355,0.294501671619399,0.3403320567129748,-0.12479197790274289,1.3359258505942981,2.1457815349968876,0.05956386315356349,0.5921871564279613,1.7677613205800446,1.8245063239118529,-0.10971088230809145,-0.39312291839612123,-0.20852983437462136,-2.0635699131564103,0.7486608197382953,-0.40745470210373097,0.3595158460734965,-0.12418258089153193,0.5998206025225665,1.9007352846731473,0.38279180830712267,0.34099260145596577,0.9754853158699611,0.9902247912535026,-0.3298121338478318,1.5280459672412126,1.2303922945718282,0.1253993375187151,-0.7797240463835153,0.4117381583696853,1.4122659790225818,-0.12017843966405889,0.25130729640843963,0.6623408228613431,-0.057977696014281155,-0.04163079424371269,1.5531055310067472,0.6600909916368166,0.9668655168918387,0.269543360754579
249ebffe7b3a5e15638c95627316e43aa24d4f09b04d520a3d25c103e5168f82,1,-0.376218506590201,-0.5031085663292563,1.1450137396153672,0.5069420130766714,1.0913753189438362,2.4004300160666148,1.2417652293526262,2.7905083141995886,0.5345171447886456,-1.2813365317760073,-0.8200896198515495,0.8355406880654106,-0.3074987339095982,1.7472878548359974,-0.2682696598156257,0.7714891301797564,0.06763427927791277,1.0648771957068779,0.4726504227372097,-1.084134748344748,0.24424075859527772,-0.5606906879051019,0.9082622752336118,0.5105468876379871,0.09727019834076311,-0.3040894069840565,-0.14047877335815562,-0.552414447658363,1.6701218909217577,-0.3314814850787018,0.8415408338895332,-1.083037608934238,0.6768018474474544,1.0059893599792271,0.45102395960062475,-2.085475859251599,-1.0649780068459984,-0.9400695436849085,-0.8255083641129337,2.024387272013133,0.6245285601969923,0.03513360760126891,-0.3478095623470491,-0.5469525759145732,1.599951298698617,1.2882287562428463,1.1116687647436594,-0.6635629552568687,1.1204599865692122,2.242374844122782,0.2345181890890921,-2.438259932443377,-1.1878425769251273,0.5377656351219289,0.42712105675420237,-0.7621990075978546,-1.5258795858796217,0.8140447286394442,0.13374629691862644,2.187055347587038,-0.2006916486275707,0.782197410329589,0.7067305565520116,-0.48075007496160005
2e4ea96a8fe1da2bdcf8d33b6f047f52da528f06a7c5607fbf2556f875ae5920,1,-0.5511522547428773,0.4370934682529875,0.8946688225551519,0.5445777307516582,0.7878141390134075,-2.1370084922833064,0.11921369415421906,0.2735541958088686,1.5350099829524648,-0.23941506719759365,0.37012021799164285,-1.907693543366594,0.9454910324197939,2.0664217589321687,0.7922398732630251,-1.076238541713167,-0.39964082363216946,1.5190498228897165,0.8312129687758291,-0.7780375495168773,1.4064054246375433,1.3656227003143162,1.716671258443178,0.245698385518733,0.4145223285748333,-0.5439788549106467,1.626137697405428,-2.1841101867785757,-0.07215512368058052,0.275609809098956,-0.40901917467991755,1.491106992289225,0.5117228347878799,0.8094367052332039,-0.6956919730175508,-0.9984943882018684,-0.8424998409202349,0.6007281837662745,-1.4552387873080925,-0.7734400412660087,1.8765875565230459,-0.29726576387542725,1.1618320211741207,-1.4140907450036888,1.002723829323157,0.5942727444934104,-0.12368878868021954,-0.45302744368169745,1.3982343721828,-0.04788958719871911,0.5791475745680494,1.7580077555560787,2.7558215868582976,-0.695655051578197,1.2169139964565074,-1.209431974850308,1.4462214299503389,0.2514711832417574,1.8944841175449438,-0.14556136186481783,-0.45709161617346544,0.08733487471930246,-0.6204214339646223,-0.38341188890623107
96448a78292595053bef9466a320adfedf023012c0e97bf58784c9788b8216da,1,1.8124834589070422,2.7716375017158335,0.6413212679052469,1.4063888636576591,1.1611963650829327,-1.2366519009722308,-0.07393132491245358,-1.2311690421874175,0.17689939894008133,0.44711318510022824,-0.16351067691501353,0.2776736677563228,0.4912501529600455,2.110545682718425,-0.6011569637273306,0.3038095577521845,2.297497332953098,-0.7249609405568251,0.5248987458129628,0.8699549570360955,-0.06344820759779712,0.44523071264728303,-1.0918813117864596,-0.7222269754310671,1.836097069770186,-0.00831558107978303,-0.41836651123774876,-0.228864896788039,-0.4865784357658646,-0.03521728190653567,0.2266863367663673,1.0870226464682737,0.6999080761857115,-0.8915075548760423,-1.1823156763047935,-0.4986949503076994,1.347478400239354,1.80215314390925,1.2191731096829488,-0.20230805212474984,-0.4755798800690755,0.7617506405051768,-0.822781042923936,-0.6912103211878731,2.2724784444721973,-0.37142346956978106,0.7914215736284096,0.3498603094828418,0.7947705039078115,-1.084915857212323,1.138961087662438,0.47139759928324665,1.3243963539349823,0.01201989661744294,1.1947218380776208,-1.53542506589244,0.2032861693058141,0.7058676768426644,1.7606466831718512,1.212540519764253,-1.3537056750763339,-0.5347373844042733,-0.6026836363415339,-0.0020840535349514466
23bf879effb670573dc4e0ce3f5b3240c2304d63cdfe6e5bfefbdace495842c0,1,-0.36886431177488954,-0.2788747565803948,0.2912450057110054,-0.737027588805103,-0.8574140051301473,-1.4169248307552602,1.332889159628759,-0.9698610772407558,1.5958987898739758,0.8434196312826885,-0.7267980657061517,2.192532731162546,-0.03860175007118932,0.6012023848255583,2.3335684105365635,-0.6330281710260655,0.19935267836649073,-0.3194238277195717,-0.05274137508006473,0.08031324287031866,1.0153134035372062,-0.1045891798256291,-0.13945377442492912,1.244225704978747,1.3163726267959563,0.12387425479010143,0.44137582544902015,0.2658461052571942,-1.1968438542042974,-1.426011325507805,-0.6769261002116171,0.6685162804928535,-0.23260750939554153,1.9899876006586517,0.5238888753662146,1.4030931265549111,0.41318122068986984,1.2639265000193216,-0.7224137490565505,0.6268141290559839,1.9312476530119702,-1.3432869362162105,0.5701189734697623,0.3292759165392559,0.6364925709712383,0.5571625409660651,0.12152236014232065,0.6456477768239135,0.3157429008387978,1.1692268992904493,1.343118935742938,1.3819391831982197,0.6596674104621476,0.28375445138726985,-0.5866584724990758,-2.546019875662898,-0.675998528280958,0.29050677524664237,-1.7851229411106062,1.9519915789777644,-0.21331178907692272,1.2501226144611617,0.1007517914043968,0.6591824606251342
041f1d16a2b247c99d391daf00570ab9b389d3df0b1a1b41221cb7d369206c52,1,0.887172810218255,-0.23406855700527895,2.0068546905735327,-0.06299731902354228,1.0820101908583608,0.36163421909133087,-1.2299264465837398,0.5700944836252139,1.5385725634860463,0.033339579561289134,-0.6417259916038547,0.39633376434211876,-0.03164407131918445,1.100393088672595,0.029371835422414172,-0.6880389250837416,-0.6137443148208708,-0.34530320767967976,0.8005787247862705,1.1243574540474248,-2.2841452729751532,1.8753998958676925,0.34480034152171596,1.2346550123254696,1.8202983667382848,-1.1833981134970624,0.6049287436759496,2.168345964381592,0.5502935557122399,0.5898796160555276,0.565978087269864,1.1085188544943678,1.3495804050516669,-1.0089493729721197,-0.4653949198245556,0.6965632141693944,1.0044934147048756,0.9969060173067209,0.14108580878497723,0.0791945912303812,2.126638384815961,1.6319277311163034,-0.4287206341848021,-0.6726192748947752,0.23998029387497155,-0.48665154086570944,-0.11768322785511465,-1.2047313454816668,0.06467349941512796,-0.07810498967751534,0.58340678985849,-0.06458040495259565,-1.6377892512130412,-1.2096764302210024,0.2790116183030744,0.9172471083644931,1.231225852087695,-0.05386919746539598,-0.19645746139461434,0.4720038164364256,-1.1194525699568965,1.2979721377329732,1.5439924176402078,0.1343238365463968
d4feb844059de8fa0a7cab031b57fd4eb68f3384eb326ff947520f487992baa0,1,2.073919998862461,1.5911802325829205,0.45703035663091196,1.0042643336534491,-0.6267504289819703,0.3723788036834909,0.11941928776769406,0.8185003850608172,-0.2763020037965349,0.9582648905045887,0.6332543486290929,0.6944418057187768,1.4548329056791793,-0.1369710109135842,0.8651086703753172,0.08474665124669414,-0.011709305583537277,-0.4791701323028519,1.0411170681567767,-1.4643188638995173,1.9943374096854534,0.7526894918228199,-0.6655309385161623,0.7077363882422579,1.1322687569375869,-1.1035064735711884,1.5265400884516167,-0.32957764190789796,0.7300415912028743,-0.2904809915551002,0.28950316395748893,0.24071758605906818,0.48443483031156875,0.5919447417400161,-1.6752211666275423,1.364270574123737,1.3688789465415314,-1.2656880288341983,0.48770891817021145,0.8661007780538283,-0.5754269255339342,-0.2505709705675514,-0.691691109519811,0.5794345992514247,0.9543480529754558,0.42548298290769015,-0.3316157922370284,0.4098771943329629,-1.6936353040593606,0.2697822182998119,-0.0914841634602731,0.6150791583420967,0.08519736030106284,0.1652273676276111,0.5767881615533732,1.0975526163214713,1.9215718142664069,-1.8498610904859978,1.436210370855687,0.15187779042328536,0.5028407468118583,-2.7834182004214263,2.424175140312765,-0.7181675312102573
6f06fa082e6f50d84cc645f4c7197f0642b250d970ea798928e4ee3ec82452dc,1,0.382200359650928,-1.5634230461414298,1.257150839276437,-1.7835154211721356,0.19502028413750766,0.2206360127580006,0.8872511456733823,1.283298744032297,-0.2889671317125311,0.7575402101687847,-0.8575335800178101,-1.327176189455196,1.783284232968371,0.48067803337437215,0.5171643107985837,1.3346592789376488,-2.0094443513152944,-2.3152427408044787,0.2719003293219765,0.6233182476786363,1.4911353398194382,0.08325669674360713,0.4849276277885264,1.4699497074216412,-0.10050363826907273,-0.39215216875009923,0.22690947336906037,-1.2165271133905713,-0.9839854568005548,1.7679683401468451,0.8372626751027538,0.882596227691188,1.734709590205878,0.2381503803067872,-0.6712943998257372,0.017763054492688224,0.5749568322408154,1.358541694775278,0.20565960532006133,1.3131581470963871,-0.8423197493822515,-0.8328222106485239,0.12596986563629567,-1.9588631254736246,-0.027864243340874673,0.39233308674906636,0.5850321704108232,-0.47437513095355666,-1.1755126471477269,1.0547524437248734,-0.46145315137331844,0.7221383727445987,0.7119671147466973,0.783780940505158,-0.4004026977867532,0.6808851725397923,-0.7469369124002934,0.5999574633208904,-0.8395518346032185,0.3185061299255542,1.5274320781991133,0.4599674921990237,0.10763761404662503,0.9950972230546217
